node_id,a_i,l_i,a_h
505001,0.16254,0.353,0.16254
505002,1.2754,2.602,1.2754
505003,0.28757,0.543,0.28757
505004,0.96276,0.649,0.21255
505005,2.7881,0.162,0.075012
505006,3.8757,0.875,0.50009
505007,4.1382,0.095,0.025003
505151,0.26256,0.77,0.26256
505152,1.1877,0.324,0.062515
505153,1.6253,0.556,0.17505
505154,2.3255,0.618,0.20007
505155,3.7635,0.881,0.55024
505156,4.814,0.94,0.65034
505157,0.16254,0.286,0.16254
505158,0.30007,0.677,0.30007
505159,0.58765,1.192,0.58765
505160,0.25005,0.911,0.25005
505161,0.12503,0.456,0.12503
505162,0.47508,1.228,0.47508
505163,0.27506,0.744,0.27506
505164,0.85019,1.276,0.85019
505165,0.60013,0.963,0.60013
505166,0.4751,0.762,0.4751
505167,0.32508,0.942,0.32508
505325,0.56266,1.231,0.56266
505326,5.4633,0.487,0.11252
505327,6.451,0.705,0.68769
505328,7.6639,1.097,0.92529
505329,7.864,0.162,0.037512
505330,0.78757,2.08,0.78757
505331,1.2878,1.761,1.2878
505332,0.40007,0.95,0.40007
505333,0.18754,0.456,0.18754
505334,0.22505,0.772,0.22505
505335,1.7255,2.217,1.7255
505336,0.66266,1.39,0.66266
505337,1.0627,1.735,1.0627
505476,0.17503,0.906,0.17503
505477,0.58759,0.811,0.58759
505478,0.11252,0.487,0.11252
505479,0.61258,1.354,0.61258
505480,0.15003,0.487,0.15003
505481,0.4876,0.911,0.4876
505482,0.52508,0.61,0.52508
505483,1.0127,0.515,0.17503
505484,2.0753,0.425,0.27505
505485,0.86264,0.456,0.05001
505486,0.32507,0.42,0.32507
505487,0.22504,0.881,0.22504
505488,0.46258,1.692,0.46258
505489,0.57508,1.722,0.57508
505490,0.80016,1.735,0.80016
505491,0.23755,0.42,0.23755
505492,1.7003,1.264,0.68765
505493,1.0002,1.292,1.0002
505494,0.81269,1.704,0.81269
505495,0.36256,0.646,0.36256
505496,0.30006,0.618,0.30006
505497,1.7503,2.239,1.7503
505498,0.25005,0.556,0.25005
505499,0.12502,0.618,0.12502
505500,1.4129,2.062,1.4129
505501,0.18753,0.42,0.18753
505502,0.6251,1.22,0.6251
505641,0.16253,0.551,0.16253
505642,0.45006,1.038,0.45006
505643,0.77506,1.82,0.77506
505644,0.48757,0.981,0.48757
505645,1.7504,2.345,1.7504
505646,0.43756,0.476,0.43756
505647,3.3881,2.62,1.2002
505648,0.25004,0.456,0.25004
505649,0.47509,0.718,0.47509
505650,1.2252,1.534,1.2252
505651,0.60013,1.275,0.60013
505652,0.65009,1.449,0.65009
505653,0.77514,1.467,0.77514
505822,2.1624,0.162,0.037506
505823,2.725,0.934,0.33756
505824,3.2626,0.448,0.22504
505825,5.8879,1.601,1.4377
505826,6.213,0.286,0.15002
505827,6.488,0.095,0.025005
505828,6.9131,0.582,0.25004
505829,0.15002,0.456,0.15002
505830,0.43756,1.133,0.43756
505831,0.35005,0.749,0.35005
505832,1.3501,2.134,1.3501
505833,0.17502,0.649,0.17502
505834,1.4628,0.744,0.12501
505835,0.97515,1.583,0.97515
505836,0.6126,0.85,0.6126
505980,0.31254,0.839,0.31254
505981,9.6006,0.677,0.25004
505982,12.013,1.236,0.6626
505983,12.3881,0.294,0.12503
505984,13.3884,0.839,0.43765
505985,14.0512,0.394,0.33762
505986,14.6014,0.162,0.10004
505987,15.8018,0.688,0.35017
505988,1.0876,1.521,1.0876
505989,0.20002,0.582,0.20002
505990,0.41255,0.556,0.41255
505991,0.22502,1.135,0.22502
505992,0.25003,0.353,0.25003
505993,0.6001,1.192,0.6001
505994,0.62509,1.205,0.62509
505995,0.72513,0.973,0.72513
505996,0.25002,0.425,0.25002
505997,7.0133,1.349,1.0501
505998,7.6885,0.294,0.075017
505999,0.20003,0.381,0.20003
506000,0.62508,0.556,0.62508
506185,0.16252,0.42,0.16252
506186,1.0876,0.677,0.27504
506187,1.4876,0.162,0.037506
506188,2.0377,0.638,0.33756
506189,2.9254,1.097,0.63761
506190,0.33753,0.515,0.33753
506191,1.0252,1.735,1.0252
506192,0.48757,1.125,0.48757
506193,0.63754,1.692,0.63754
506194,0.30004,0.556,0.30004
506195,0.23753,0.749,0.23753
506196,0.58754,1.426,0.58754
506197,0.11251,0.42,0.11251
506198,1.1001,0.934,0.43754
506199,1.5877,0.162,0.012501
506200,0.22503,0.677,0.22503
506201,0.75007,1.259,0.75007
506202,0.73756,1.153,0.73756
506203,0.23752,0.353,0.23752
506204,0.25003,0.456,0.25003
506326,0.22502,0.587,0.22502
506327,0.25003,0.78,0.25003
506328,2.6252,1.791,1.1376
506329,0.20002,0.456,0.20002
506330,0.23752,0.618,0.23752
506331,0.48755,0.687,0.48755
506332,0.15001,0.649,0.15001
506333,0.22503,0.353,0.22503
506334,0.41254,0.543,0.41254
506335,0.12501,0.456,0.12501
506336,1.4376,0.924,0.53753
506337,2.0751,0.649,0.21252
506338,4.0505,0.677,0.5001
506339,5.0007,1.012,0.58766
506340,1.2002,2.103,1.2002
506341,1.5377,0.095,0.025002
506342,2.9503,1.276,1.1501
506501,0.725,0.456,0.15001
506502,0.36253,0.749,0.36253
506503,0.8001,1.267,0.8001
506504,0.28751,0.903,0.28751
506505,1.5877,0.772,0.51255
506506,0.31252,0.744,0.31252
506511,0.30002,1.259,0.30002
506512,0.82512,0.78,0.20001
506513,0.41253,0.911,0.41253
506514,1.0876,1.678,1.0876
506515,1.4376,0.582,0.125
506516,1.7251,0.487,0.049999
506517,2.3251,0.162,0.012499
506518,1.0501,0.8,1.0501
506519,0.58755,1.354,0.58755
506520,1.2376,1.562,1.2376
506521,0.11251,0.42,0.11251
506522,0.92507,1.305,0.92507
506523,0.70007,1.619,0.70007
506524,0.35002,0.682,0.35002
506716,2.3122,0.324,0.21251
506717,2.8122,0.263,0.037503
506718,6.0243,0.425,0.23753
506719,9.1372,0.324,0.18753
506720,9.8998,0.456,0.18754
506721,11.9125,0.688,0.3001
506722,12.1626,0.394,0.12505
506723,15.739,0.324,0.20008
506724,17.1647,1.002,0.98797
506725,1.4002,1.761,1.4002
506726,0.90012,0.263,0.10001
506727,0.33752,0.839,0.33752
506728,0.41251,0.744,0.41251
506729,0.53752,0.749,0.53752
506730,0.33751,0.61,0.33751
506731,0.82502,1.287,0.82502
506732,0.18751,0.911,0.18751
506733,31.1992,1.295,1.1376
506734,33.1871,1.663,1.1878
506735,36.1132,0.582,0.37516
506736,0.58754,0.657,0.58754
506737,0.47502,1.287,0.47502
506738,0.27501,0.515,0.27501
506739,4.6627,0.381,0.17501
506740,0.45001,1.03,0.45001
506741,0.41253,1.03,0.41253
506903,0.36251,0.587,0.36251
506904,0.57504,1.56,0.57504
506905,0.31252,0.425,0.31252
506906,1.1126,1.074,0.32501
506907,0.2875,0.286,0.2875
506908,9.1867,0.257,0.21251
506909,9.4492,0.162,0.037502
506910,10.7244,1.753,1.0751
506911,12.2373,1.097,0.53767
506912,0.1625,0.456,0.1625
506913,2.2501,0.867,0.9
506914,2.8001,0.515,0.2625
506915,3.9749,0.456,0.23749
506916,5.2497,0.97,0.51241
506917,1.9626,0.353,0.15001
506918,2.7501,0.42,0.1375
506919,4.1502,2.064,1.15
506920,0.225,0.61,0.225
507108,0.59997,0.324,0.087502
507109,1.7126,2.147,1.0877
507110,0.90001,1.259,0.90001
507111,1.225,0.257,0.1
507112,1.525,0.286,0.1
507113,2.0501,0.257,0.087503
507114,2.6125,0.324,0.1
507115,3.5877,0.162,0.075003
507116,3.9376,0.257,0.175
507117,4.3751,0.294,0.099995
507118,5.7377,0.162,0.012499
507119,0.25,0.353,0.25
507120,0.1875,0.551,0.1875
507121,2.3,3.156,1.8125
507122,1.825,0.942,0.53752
507123,0.475,1.315,0.475
507124,0.2875,0.543,0.2875
507125,0.2625,0.587,0.2625
507285,0.3125,0.744,0.3125
507286,0.46248,0.844,0.46248
507287,0.18749,0.677,0.18749
507288,0.85,1.097,0.85
507289,1.5623,0.263,0.125
507290,2.1123,0.131,0.29999
507291,2.5499,0.162,0.025001
507292,1.0875,0.162,0.037499
507293,0.76256,0.587,0.76256
507294,1.6124,1.823,0.73754
507295,2,0.487,0.15004
507296,0.1625,0.487,0.1625
507297,0.225,0.744,0.225
507298,0.29999,0.713,0.29999
507299,0.55,1.236,0.55
507300,0.35,0.571,0.35
507301,0.68749,0.353,0.15
507302,1.8499,0.638,0.59999
507303,1.5126,1.782,1.5126
507304,0.2,0.618,0.2
507305,0.42501,0.942,0.42501
507306,0.425,0.733,0.425
507307,0.325,1.03,0.325
507418,1.1875,1.882,1.1875
507419,0.1375,0.42,0.1375
507420,0.26249,0.749,0.26249
507421,0.45,0.981,0.45
507422,0.16249,0.649,0.16249
507423,1.7501,2.484,1.7501
507424,1.7626,0.895,0.47499
507425,2.475,0.487,0.28751
507426,2.8376,0.162,0.16251
507427,3.4752,0.911,0.48757
507428,0.3125,0.749,0.3125
507429,0.175,0.618,0.175
507430,2.2751,0.772,0.36248
507431,3.4626,1.133,0.42494
507432,5.8503,1.001,0.31247
507433,10.3616,0.257,0.17498
507434,10.8115,0.257,0.26249
507435,12.1114,0.286,0.66237
507436,13.924,0.8,0.69996
507437,14.7614,0.257,0.024998
507438,20.222,0.162,0.2
507439,22.0717,0.808,0.76247
507440,1.8377,0.456,0.48751
507441,0.82495,0.649,0.31249
507442,0.7624,0.162,0.024999
507443,1.2499,0.618,0.2125
507444,0.825,0.456,0.21251
507445,0.24999,0.811,0.24999
507446,1.6499,0.448,0.3
507447,3.4249,1.706,1.1375
507448,4.5376,0.682,0.48753
507449,4.9876,0.162,0.0375
507450,6.15,0.324,0.22499
507451,7.1374,0.487,0.61246
507452,8.1498,1.326,0.67488
507588,0.22499,0.587,0.22499
507589,0.13749,0.456,0.13749
507590,0.16249,0.353,0.16249
507591,0.23748,0.425,0.23748
507592,0.17499,0.515,0.17499
507593,0.46248,0.881,0.46248
507594,0.21249,0.425,0.21249
507595,1.4625,1.225,0.78751
507596,2.4624,0.646,0.67501
507597,3.8001,0.582,0.31254
507598,0.32499,0.749,0.32499
507599,0.38748,0.772,0.38748
507600,2.9748,1.22,0.84999
507601,3.3873,0.19,0.099997
507602,4.4999,0.515,0.36251
507603,5.5997,0.19,0.12501
507604,6.0248,0.476,0.30001
507605,1.3249,1.869,1.3249
507606,0.29999,0.903,0.29999
507607,0.17499,0.394,0.17499
507608,0.97496,0.582,0.27499
507609,0.37498,0.476,0.37498
507610,0.27498,0.456,0.27498
507611,1.0249,0.286,0.21249
507612,1.5374,0.78,0.3625
507613,0.63745,1.41,0.63745
507614,0.33748,1.035,0.33748
507760,0.78748,0.97,0.48749
507761,1.7125,1.802,0.70003
507762,0.7624,0.587,0.14999
507763,1.7498,0.78,0.33751
507764,0.12499,0.42,0.12499
507765,0.72496,1.524,0.29999
507766,0.27498,0.618,0.27498
507767,0.32498,0.772,0.32498
507768,0.23748,0.551,0.23748
507769,0.32497,1.007,0.32497
507770,0.23748,0.582,0.23748
507771,0.38747,0.705,0.38747
507772,7.6868,0.543,0.29998
507773,8.3493,0.19,0.074997
507774,8.8368,0.638,0.36249
507775,9.2993,0.448,0.23749
507776,9.7993,0.095,0.025
507777,10.3618,0.095,0.12501
507778,11.8867,1.259,0.80003
507779,12.2617,0.381,0.26252
507780,14.3867,1.03,0.57506
507781,17.9873,0.353,0.21253
507782,0.18749,0.772,0.18749
507783,0.31247,0.487,0.31247
507784,0.67492,1.269,0.67492
507785,0.28748,0.61,0.28748
507786,0.18749,0.515,0.18749
507787,6.2104,0.294,0.099992
507788,0.63746,1.449,0.63746
507789,0.57497,1.161,0.57497
507790,0.42498,0.934,0.42498
507791,0.53743,0.162,0.012499
507792,0.14999,0.425,0.14999
507793,0.99995,0.991,0.99995
507947,0.16249,0.353,0.16249
507949,0.21248,0.448,0.21248
507950,0.7999,1.225,0.7999
507951,0.19998,0.551,0.19998
507952,0.33746,0.875,0.33746
507953,0.18748,0.587,0.18748
507954,0.61245,0.844,0.61245
507955,0.93739,1.583,0.93739
507956,0.49995,0.903,0.49995
507957,0.14999,0.42,0.14999
507958,0.12499,0.456,0.12499
507959,0.44995,1.163,0.44995
507960,0.27498,0.873,0.27498
507961,0.37497,0.448,0.37497
507962,0.22498,0.425,0.22498
507963,0.16248,0.551,0.16248
507964,0.21249,0.389,0.21249
507965,0.42494,0.618,0.087493
507966,0.59993,0.162,0.024999
508082,1.9624,2.973,1.9624
508086,0.37498,0.942,0.37498
508087,0.46246,0.85,0.46246
508088,0.46245,0.976,0.46245
508089,0.16248,0.456,0.16248
508090,0.34996,0.425,0.34996
508091,0.6249,1.457,0.6249
508092,0.43747,1.236,0.43747
508093,0.12499,0.456,0.12499
508094,0.22497,0.618,0.22497
508095,0.19998,0.515,0.19998
508096,0.26247,0.456,0.26247
508097,1.8498,1.477,0.89989
508098,1.0499,0.934,0.34996
508099,0.14998,0.425,0.14998
508100,0.17498,0.425,0.17498
508101,0.93743,1.611,0.93743
508102,0.28747,0.749,0.28747
508276,2.9746,2.304,1.25
508277,0.26247,0.772,0.26247
508278,0.71237,1.72,0.71237
508279,0.97478,0.131,0.024997
508280,0.18747,0.425,0.18747
508281,0.52496,1.684,0.52496
508282,0.22498,0.515,0.22498
508283,0.33747,0.881,0.33747
508284,0.72491,0.85,0.72491
508285,0.38745,0.718,0.38745
508286,0.56243,1.39,0.56243
508287,0.88734,0.733,0.88734
508288,0.26247,0.587,0.26247
508289,0.33745,0.515,0.33745
508290,0.37494,0.772,0.37494
508291,0.47494,1.086,0.47494
508292,0.27497,0.543,0.27497
508293,0.26248,0.677,0.26248
508294,0.54992,1.13,0.54992
508295,0.23747,0.78,0.23747
508296,0.34996,0.749,0.34996
508432,0.64994,1.174,0.64994
508433,0.34996,1.936,0.34996
508434,0.37495,0.456,0.37495
508435,0.39995,0.677,0.39995
508436,0.72485,0.294,0.049993
508437,0.26246,0.587,0.26246
508438,0.21247,0.61,0.21247
508439,0.43744,1.104,0.43744
508440,68.9912,0.587,0.34995
508441,70.3162,1.568,1.125
508442,71.1162,0.162,0.25003
508443,89.3786,0.587,0.27506
508444,93.9175,0.324,0.18755
508445,94.6301,0.487,0.087522
508446,95.668,0.257,0.16257
508447,96.5683,0.353,0.58768
508448,97.1935,0.324,0.41263
508449,101.958,0.61,0.96284
508450,102.296,0.162,0.13756
508451,103.984,2.353,1.5508
508452,0.19997,0.456,0.19997
508453,0.68741,0.19,0.087485
508454,1.1748,0.353,0.21247
508455,1.3873,0.487,0.062493
508456,1.1373,1.83,1.1373
508457,0.26246,0.618,0.26246
508458,0.16248,0.456,0.16248
508459,0.13748,0.587,0.13748
508460,0.5124,0.999,0.5124
508587,1.4998,1.537,0.87491
508588,0.17497,0.582,0.17497
508589,1.0873,1.84,1.0873
508590,2.9995,0.649,0.98736
508591,3.6369,0.571,0.41247
508592,5.0617,0.257,0.16249
508593,0.53743,1.323,0.53743
508594,0.82486,1.248,0.82486
508595,0.17497,0.744,0.17497
508596,0.37494,0.744,0.37494
508597,0.12498,0.487,0.12498
508760,0.17497,0.42,0.17497
508761,1.2748,0.448,0.26245
508762,2.0996,1.552,0.63737
508763,0.22495,0.911,0.22495
508764,0.23745,0.456,0.23745
508765,0.54992,1.102,0.54992
508766,0.24995,0.649,0.24995
508767,0.22496,0.811,0.22496
508768,0.46241,0.78,0.46241
508769,0.33743,0.61,0.33743
508770,1.4248,0.772,0.47491
508771,1.4997,1.972,1.4997
508772,0.18746,0.425,0.18746
508773,0.53741,1.305,0.53741
508774,1.2623,1.161,1.2623
508775,0.34995,1.236,0.34995
508776,0.5749,0.839,0.5749
508777,0.97485,2.626,0.97485
508778,0.93736,1.966,0.93736
508779,0.14997,0.456,0.14997
508780,0.17497,0.425,0.17497
508781,2.637,0.42,0.18747
508786,11.1614,0.487,0.16246
508787,11.9737,0.095,0.049983
508788,13.6231,0.906,0.82472
508789,3.0365,0.525,0.33743
508790,3.9613,0.394,0.09999
508791,4.6738,0.456,0.17499
508792,5.7487,0.263,0.1
508793,6.7613,0.162,0.087501
508794,7.0613,0.263,0.075006
508795,7.1988,0.162,0.025002
508796,7.5364,0.324,0.13752
508797,8.6491,0.456,0.33755
508798,9.4117,0.688,0.57514
508799,10.5746,0.713,0.37512
508800,11.3374,0.263,0.062525
508801,11.625,0.394,0.13756
508802,12.1002,0.394,0.30015
508803,12.8756,0.456,0.22512
508804,14.6642,0.677,0.75048
508805,15.3646,0.649,0.45031
508806,15.8775,0.162,0.12509
508812,0.22496,0.394,0.22496
508813,0.26245,0.677,0.26245
508814,0.19996,0.456,0.19996
508815,0.22496,0.587,0.22496
508816,0.19996,0.456,0.19996
508963,0.39993,0.95,0.39993
508964,0.22496,0.42,0.22496
508965,1.3373,1.588,0.56235
508966,1.9996,2.165,0.48742
508967,0.4374,0.945,0.4374
508968,1.1623,0.705,0.4499
508969,0.14997,0.61,0.14997
508970,0.22495,0.839,0.22495
508971,0.29993,0.515,0.29993
508972,0.69984,1.449,0.69984
509142,0.3999,0.425,0.3999
509143,0.71233,0.94,0.71233
509144,0.29994,0.556,0.29994
509145,0.37493,0.839,0.37493
509146,0.77485,0.649,0.17496
509147,1.2997,0.587,0.3374
509148,0.5624,1.527,0.5624
509149,1.2747,1.068,0.57489
509150,2.0746,0.85,0.58743
509151,2.4746,0.131,0.0125
509152,2.9621,0.448,0.20001
509153,3.9371,0.718,0.37503
509154,4.7372,1.012,0.55009
509155,0.24994,0.515,0.24994
509156,0.22495,0.618,0.22495
509157,0.53736,0.582,0.53736
509158,0.43744,0.131,0.062488
509159,1.6496,1.114,1.0123
509160,2.412,0.733,0.56236
509161,2.7994,0.811,0.16245
509280,0.77484,1.647,0.77484
509281,0.67485,1.287,0.67485
509282,12.9318,0.448,0.4624
509283,14.0815,0.875,0.67484
509284,14.5564,0.456,0.31245
509285,15.4688,1.068,0.73745
509286,15.8438,0.515,0.16251
509287,16.5188,0.381,0.15001
509288,17.9815,1.449,1.2877
509289,22.594,0.78,0.28756
509290,23.7319,1.418,0.67519
509291,25.2323,1.105,0.5252
509292,0.18745,0.456,0.18745
509293,11.0086,1.868,2.3371
509294,0.29991,0.353,0.29991
509295,0.93727,1.41,0.93727
509296,0.51238,0.8,0.51238
509297,0.26243,0.744,0.26243
509298,1.2997,1.012,0.57487
509299,2.9495,1.012,0.76245
509300,0.67481,1.563,0.67481
509301,0.4249,1.068,0.4249
509302,0.27493,0.78,0.27493
509303,1.0622,0.324,0.12497
509304,0.23744,0.381,0.23744
509305,0.79979,0.718,0.4124
509306,1.3997,1.153,0.68735
509307,0.38741,1.066,0.38741
509308,0.5249,0.162,0.037492
509309,8.5997,0.162,0.012497
509310,0.26244,0.456,0.26244
509490,4.1855,0.324,0.03749
509491,0.56233,1.236,0.56233
509492,0.3999,0.543,0.3999
509493,0.31242,0.772,0.31242
509494,0.29991,0.285,0.29991
509495,2.0371,0.19,0.23744
509496,2.5744,0.162,0.037491
509525,122.605,1.239,0.72545
509526,123.369,0.487,0.35027
509535,172.647,0.42,0.13763
509548,212.124,0.325,0.20035
509561,258.034,0.773,0.53888
509868,0.94977,1.174,0.94977
509869,0.31241,0.772,0.31241
509870,1.2872,0.476,0.3999
509871,1.7996,0.487,0.049985
509872,2.0745,0.487,0.049982
509873,2.6118,0.162,0.14995
509874,0.62484,1.753,0.62484
509875,0.21244,0.425,0.21244
509876,1.8368,0.687,0.49987
509877,0.86224,0.97,0.46236
509878,0.22494,0.285,0.22494
510097,0.13746,0.582,0.13746
510098,0.39987,0.456,0.39987
510099,0.28741,0.285,0.28741
510100,2.1241,0.42,0.13746
510101,0.38738,0.839,0.38738
510102,0.63732,0.713,0.63732
510103,0.24992,0.582,0.24992
510104,1.5621,2.388,1.5621
510105,0.11247,0.456,0.11247
510106,0.32491,0.61,0.32491
510107,0.49985,0.8,0.49985
510108,0.12496,0.456,0.12496
510109,0.53732,0.95,0.53732
510110,0.17495,0.487,0.17495
510111,0.89972,0.162,0.28742
510112,1.9119,1.276,0.87469
510113,2.1868,0.324,0.099963
510114,0.41238,0.744,0.41238
510115,0.16245,0.42,0.16245
510116,0.76225,1.181,0.76225
510117,0.14995,0.456,0.14995
510118,0.23743,0.836,0.23743
510119,0.17495,0.456,0.17495
510322,3.5235,0.19,0.06248
510323,6.6478,1.019,1.0247
510324,0.49983,0.713,0.49983
510325,0.2999,0.839,0.2999
510326,0.22492,0.487,0.22492
510327,6.5096,0.394,0.12496
510328,7.3094,0.687,0.47489
510329,8.9966,1.081,0.52494
510330,11.1216,0.677,0.27501
510331,12.7343,0.257,0.025002
510332,0.26242,0.942,0.26242
510333,0.29991,0.934,0.29991
510334,4.7605,0.162,0.074976
510335,5.3978,0.744,0.47486
510336,10.8974,0.476,0.24994
510337,11.8848,0.744,0.31243
510338,13.4343,1.163,0.83724
510339,15.2334,0.448,0.23739
510340,19.506,0.285,0.13744
510341,20.868,0.911,0.82464
510342,21.4177,0.131,0.099943
510343,22.0673,0.162,0.049971
510344,23.2416,0.99,0.9869
510345,24.9029,0.476,0.27482
510346,25.59,0.808,0.53716
510347,27.7264,1.382,1.0495
510348,0.49982,1.074,0.49982
510349,0.97467,1.449,0.97467
510507,0.26241,0.677,0.26241
510508,0.22492,0.476,0.22492
510509,0.39985,1.065,0.39985
510510,0.32489,0.587,0.32489
510511,0.16245,0.425,0.16245
510512,0.12496,0.419,0.12496
510513,0.71225,0.895,0.71225
510514,0.36237,1.029,0.36237
510515,0.71225,0.903,0.71225
510657,0.19993,0.476,0.19993
510658,0.36236,0.352,0.36236
510659,1.9242,0.973,0.36238
510660,7.1596,0.705,0.41239
510661,7.8969,0.71,0.33742
510662,9.3217,0.839,0.62491
510663,10.3342,1.583,0.88745
510664,0.21242,0.352,0.21242
510665,0.2999,0.85,0.2999
510666,0.63728,1.029,0.63728
510667,1.5995,1.449,0.66229
510668,0.28739,0.906,0.28739
510669,0.31238,0.618,0.31238
510670,0.13745,0.419,0.13745
510671,1.9243,1.925,1.9243
510672,1.3744,0.293,0.21241
510673,0.47483,1.029,0.47483
510674,0.81218,1.477,0.81218
510675,0.33738,0.705,0.33738
510676,0.17494,0.744,0.17494
510677,0.28739,0.556,0.28739
510678,0.47479,0.131,0.062476
510794,0.7122,0.162,0.2374
510795,0.34987,0.618,0.34987
510796,0.34987,0.352,0.34987
510797,4.0614,0.811,0.14994
510798,5.3484,0.749,0.24988
510799,1.0371,1.477,1.0371
510800,0.49981,0.911,0.49981
510801,0.82466,0.942,0.82466
510802,0.14994,0.285,0.14994
510803,0.13745,0.487,0.13745
510804,0.69974,0.895,0.69974
510805,0.82466,0.587,0.12495
511025,0.8496,0.324,0.037485
511026,0.26239,0.285,0.26239
511027,0.16243,0.425,0.16243
511028,0.38735,0.381,0.38735
511029,0.48729,0.705,0.48729
511030,1.337,1.057,0.67473
511031,1.9618,0.257,0.12496
511032,2.4617,0.582,0.23742
511033,0.18742,0.381,0.18742
511034,0.4498,1.143,0.4498
511035,0.16244,0.811,0.16244
511036,0.56228,1.258,0.56228
511037,24.505,0.61,0.42483
511038,25.567,0.749,0.5873
511039,26.0669,0.556,0.33741
511040,27.2417,0.162,0.037493
511041,27.7791,0.162,0.062489
511042,28.0166,0.19,0.074991
511043,29.1039,1.163,0.86242
511044,35.4894,0.394,0.17499
511045,36.5644,0.425,0.25001
511046,37.627,1.174,0.7876
511047,45.453,0.294,0.13754
511048,2.274,1.991,1.4993
511049,4.0605,0.19,0.074959
511050,4.7227,0.923,0.51221
511051,5.6845,0.095,0.03748
511181,0.29988,0.456,0.29988
511182,0.37484,1.037,0.37484
511183,3.8107,1.102,0.6997
511184,4.2981,0.257,0.099971
511185,7.1472,2.663,2.4117
511186,7.6221,0.42,0.17495
511187,0.78719,0.839,0.78719
511188,3.2736,2.534,1.9241
511189,0.19991,0.448,0.19991
511190,2.6609,0.448,0.34986
511191,4.1729,3.032,1.3246
511192,0.76219,1.104,0.76219
511193,2.2865,1.532,1.212
511194,3.6612,1.336,1.0748
511195,3.6983,1.096,0.84969
511196,3.8732,0.162,0.012495
511197,4.2606,0.352,0.2124
511198,4.6104,0.162,0.037485
511199,0.11245,0.487,0.11245
511200,0.13744,0.456,0.13744
511201,1.5618,1.371,0.78716
511202,0.51228,0.99,0.51228
511203,0.69971,1.611,0.69971
511204,0.26239,0.836,0.26239
511205,0.23741,0.744,0.23741
511206,0.33736,0.705,0.33736
511207,0.47481,0.85,0.47481
511208,2.6488,1.114,1.0495
511489,0.21241,0.744,0.21241
511490,1.1244,2.301,1.1244
511491,1.0495,1.057,1.0495
511492,0.17492,0.448,0.17492
511493,0.32485,0.456,0.32485
511494,0.16243,0.456,0.16243
511495,0.17492,0.677,0.17492
511496,0.18742,0.425,0.18742
511497,0.63724,1.143,0.63724
511498,0.17493,0.649,0.17493
511761,0.26238,0.285,0.26238
511762,1.7241,0.811,0.39982
511763,1.974,0.095,0.049983
511764,4.823,2.486,1.812
511765,0.11245,0.649,0.11245
511766,0.67471,1.323,0.67471
511767,1.112,1.074,0.41233
511768,1.6492,0.162,0.062477
511769,2.7739,1.572,0.83725
511770,0.14993,0.285,0.14993
511771,0.53725,0.487,0.21241
511772,1.5744,0.638,0.68726
511773,1.5367,0.263,0.099955
511774,0.63722,1.421,0.63722
511775,0.21241,0.515,0.21241
511776,1.6492,0.095,0.049978
511777,2.9486,0.99,1.012
511778,3.5358,0.456,0.12494
511779,4.098,0.324,0.16243
511780,4.5729,0.42,0.22492
511781,5.2977,0.571,0.41236
511782,7.2468,0.682,0.39988
511783,0.46228,0.515,0.46228
511784,6.2846,0.934,0.72466
