src,dst
472002,472154
472153,472154
341086,341087
341974,341087
471071,472160
471222,472160
339994,341089
341088,341089
340893,341090
341089,341090
471392,472168
471701,472168
341492,341101
341263,341101
339571,341102
340706,341102
341269,341105
341991,341105
341109,341110
343069,341110
340714,341115
341499,341115
340716,341117
342891,341117
340211,341118
341117,341118
341118,341119
341661,341119
341119,341120
341504,341120
340910,341121
341120,341121
339584,341122
341121,341122
338898,341123
341122,341123
339789,341124
341123,341124
338899,341125
341124,341125
339557,341256
341621,341256
340389,341257
341256,341257
340705,341265
341102,341265
340575,341266
341104,341266
342703,341268
341267,341268
472007,472342
472992,472342
469620,472351
478737,472351
471395,472352
472351,472352
472352,472353
474138,472353
472353,472354
473440,472354
471845,472355
472354,472355
471231,472356
472355,472356
472530,472357
473161,472357
471396,472358
472357,472358
472676,472497
472846,472497
471835,472498
472004,472498
472003,472499
472498,472499
472680,472500
472684,472500
470593,472501
472500,472501
471368,472502
472501,472502
472008,472504
472855,472504
472504,472505
473299,472505
472693,472513
472016,472513
472513,472514
474109,472514
472514,472515
473428,472515
472692,472516
472515,472516
472014,472517
472516,472517
470441,472518
472517,472518
472013,472519
472518,472519
471543,472520
472519,472520
471388,472521
472520,472521
469358,472522
472521,472522
469360,472523
472522,472523
471389,472524
472697,472524
471547,472525
472524,472525
471700,472527
472024,472527
339406,341484
340393,341484
341113,341494
342374,341494
343074,341494
340581,341495
341494,341495
339578,341496
340410,341496
341495,341496
340036,341497
341496,341497
340909,341501
341274,341501
341116,341502
341501,341502
341502,341503
342043,341503
472844,472674
473141,472674
472499,472677
472847,472677
472677,472678
473415,472678
472679,472680
473142,472680
473143,472681
472341,472681
472005,472682
472681,472682
472682,472683
472991,472683
473422,472684
472683,472684
341478,341617
342349,341617
473024,472691
473792,472691
472691,472692
472856,472692
473430,472693
472857,472693
471690,472694
472163,472694
340390,341623
340894,341623
341091,341625
341624,341625
341625,341626
343303,341626
471702,472700
472350,472700
341096,341630
341486,341630
341981,341631
343310,341631
341272,341638
341994,341638
341637,341639
341638,341639
342529,341640
343070,341640
341640,341641
343314,341641
341111,341642
341641,341642
343757,341643
345796,341643
340409,341644
341643,341644
342196,341644
340404,341645
341644,341645
339781,341646
340034,341646
341645,341646
338710,341647
341646,341647
337192,341648
341647,341648
340033,341649
341648,341649
336628,341650
341649,341650
336627,341651
341650,341651
338708,341652
341651,341652
337190,341653
341652,341653
335384,341654
341653,341654
334844,341655
341654,341655
337189,341656
341655,341656
333478,341657
341656,341657
336020,341658
341657,341658
504568,504569
505161,504569
473411,472839
473966,472839
472988,472840
472839,472840
472335,472841
472840,472841
471677,472842
472841,472842
471832,472843
472842,472843
472340,472847
472848,472847
472851,472850
474423,472850
471223,472861
472347,472861
472164,472861
472861,472862
473158,472862
472862,472863
473797,472863
472509,472998
472997,472998
474873,472999
475839,472999
472999,473000
473621,473000
472012,473001
473000,473001
472510,473002
473001,473002
471069,473003
473002,473003
470020,473004
471387,473004
473003,473004
471842,473005
473004,473005
469039,473006
473005,473006
468681,473007
470775,473007
473006,473007
467621,473008
473007,473008
468853,473009
473008,473009
466811,473010
473009,473010
465804,473011
473010,473011
467893,473012
473011,473012
463560,473013
466629,473013
473012,473013
464456,473014
473013,473014
465241,473015
473014,473015
463261,473016
473015,473016
462471,473017
473016,473017
464014,473018
473017,473018
465807,473019
473018,473019
461408,473020
473019,473020
463262,473021
473020,473021
473632,473028
475011,473028
473028,473029
474547,473029
473986,473031
474278,473031
473031,473032
472699,473032
340897,341976
341258,341976
340698,341977
341976,341977
340699,341978
341977,341978
341978,341979
342834,341979
341979,341980
344144,341980
342190,341986
342701,341986
341099,341987
341986,341987
343328,341998
345142,341998
341998,341999
343081,341999
341115,342000
341500,342000
341999,342000
339784,342001
342000,342001
340209,342002
342001,342002
339035,342003
342002,342003
338522,342004
338888,342004
342003,342004
336633,342005
342004,342005
336434,342006
342005,342006
336632,342007
342006,342007
335830,342008
342007,342008
335387,342009
342008,342009
334014,342010
342009,342010
333863,342011
342010,342011
331684,342012
342011,342012
333644,342013
342012,342013
331494,342014
332767,342014
342013,342014
333487,342015
342014,342015
329656,342016
342015,342016
328634,342017
342016,342017
329840,342018
342017,342018
328061,342019
342018,342019
327066,342020
342019,342020
326114,342021
342020,342021
329655,342022
342021,342022
327396,342023
342022,342023
325709,342024
326758,342024
342023,342024
324352,342025
342024,342025
325324,342025
323647,342026
342025,342026
323806,342027
325530,342027
342026,342027
322852,342028
342027,342028
322238,342028
321529,342029
323805,342029
342028,342029
321048,342030
342029,342030
342030,342031
322237,342031
342031,342032
320249,342032
319385,342033
342032,342033
319538,342034
342033,342034
321047,342035
342034,342035
319537,342036
321369,342036
342035,342036
321368,342037
342036,342037
318561,342038
342037,342038
316908,342039
342038,342039
316906,342040
342039,342040
315846,342041
342040,342041
471371,473144
473298,473144
473144,473145
474103,473145
473145,473146
472687,473146
473147,473148
473983,473148
473425,473149
473148,473149
473149,473150
473622,473150
471687,473151
473150,473151
470777,473152
473151,473152
470202,473153
473152,473153
473799,473159
473435,473159
343741,342189
343742,342189
341101,342193
342371,342193
342193,342194
343747,342194
342194,342195
343488,342195
473413,473294
473788,473294
472852,473296
474534,473296
473296,473297
474424,473297
473297,473298
474263,473298
473293,473411
473412,473411
474101,473416
476315,473416
471837,473417
473416,473417
473295,473418
473417,473418
471064,473419
473418,473419
472849,473420
473419,473420
469351,473421
473420,473421
340564,342354
342353,342354
341092,342355
342354,342355
473429,473428
473427,473428
472696,473433
473432,473433
341487,342363
342185,342363
342363,342364
342698,342364
342364,342365
343051,342365
342186,342366
342365,342366
342366,342367
343960,342367
342192,342371
342885,342371
341635,342373
342372,342373
342531,342374
342887,342374
341995,342375
342888,342375
341659,342376
342375,342376
427984,428456
428455,428456
426792,428457
428456,428457
341491,342523
341632,342523
342370,342523
342191,342524
342523,342524
342884,342524
341990,342525
341493,342525
342525,342526
343061,342526
388439,388975
388974,388975
473300,473620
473619,473620
472162,473624
474879,473624
473794,473625
474133,473625
474544,473625
473025,473626
473625,473626
296696,297391
297390,297391
471692,473628
473627,473628
472020,473629
473628,473629
473633,473634
474279,473634
473634,473635
475012,473635
473159,473636
473635,473636
471550,473637
473636,473637
473637,473638
473438,473638
471078,473639
471699,473639
473638,473639
470445,473640
473639,473640
469612,473641
473640,473641
468689,473642
473641,473642
468518,473643
473642,473643
468862,473644
473643,473644
467315,473646
473645,473646
466962,473647
473646,473647
466158,473648
473647,473648
465246,473649
473648,473649
466312,473650
473649,473650
339179,341086
341257,341086
428155,428468
428818,428468
297394,297397
297396,297397
341087,341088
341975,341088
471689,472161
472160,472161
472018,472162
472161,472162
341615,342685
341616,342685
342686,342685
341622,342688
342689,342688
341627,342690
342359,342690
341481,342691
342690,342691
341094,342692
341629,342692
342184,342696
342362,342696
342521,342700
342522,342700
514905,515870
516640,515870
516856,515870
474135,473795
474430,473795
472860,473796
473795,473796
556213,559579
559578,559579
341980,342835
342692,342835
342361,342836
342835,342836
344467,342836
342836,342837
343738,342837
341484,342838
342837,342838
341095,342839
342838,342839
339763,342840
342839,342840
342840,342841
346521,342841
342841,342842
344801,342842
341630,342843
342842,342843
342843,342844
346704,342844
339767,342845
342844,342845
340570,342846
342845,342846
342693,342847
342846,342847
342847,342848
343050,342848
340700,342849
342848,342849
336595,342850
342849,342850
342850,342851
342878,342851
337587,342852
342851,342852
341631,342853
341982,342853
342852,342853
340701,342854
342853,342854
339561,342855
342854,342855
338692,342856
342855,342856
340192,342857
342856,342857
337179,342858
342857,342858
341259,342859
342858,342859
334834,342860
342859,342860
340899,342861
342860,342861
340002,342862
342861,342862
338005,342863
342862,342863
336779,342864
342863,342864
340003,342865
342864,342865
338877,342866
342865,342866
340901,342867
342866,342867
341098,342868
342867,342868
341985,342869
342868,342869
339768,342870
342869,342870
341260,342871
342870,342871
340396,342872
342187,342872
342871,342872
340571,342873
342872,342873
340902,342874
342873,342874
341488,342875
342874,342875
342700,342876
342875,342876
343448,342877
344470,342877
342694,342878
342877,342878
343331,342889
343506,342889
342536,342890
342889,342890
342890,342891
342892,342891
472672,473965
475161,473965
472673,473966
473965,473966
472990,473970
473971,473970
475481,473975
474536,473975
473975,473976
474535,473976
473617,473977
473976,473977
472503,473978
473977,473978
473974,474101
475336,474101
473155,474107
473301,474107
473624,474110
475645,474110
472694,474111
474110,474111
474111,474112
476083,474112
473157,474113
474112,474113
474113,474114
474429,474114
471691,474115
474114,474115
341614,343044
342348,343044
472858,474118
474117,474118
472859,474119
474118,474119
470923,474120
474119,474120
470785,474121
474120,474121
472019,474122
474121,474122
470786,474123
474122,474123
469364,474124
474123,474124
473629,474125
474124,474125
470443,474126
474125,474126
343487,343055
343965,343055
343055,343056
342883,343056
468516,474129
474128,474129
468857,474130
474129,474130
467780,474131
474130,474131
467624,474132
474131,474132
342527,343062
342704,343062
342705,343063
343062,343063
473630,474136
473985,474136
343752,343066
343065,343066
343066,343067
343498,343067
343758,343071
343759,343071
343071,343072
343075,343072
342708,343073
343072,343073
342198,343074
343073,343074
342201,343076
342533,343076
343076,343077
343967,343077
343077,343078
344333,343078
342532,343079
343078,343079
344156,343080
344334,343080
342535,343081
343080,343081
472989,474253
473787,474253
473414,474255
473972,474255
474260,474257
474864,474257
474257,474258
474710,474258
474258,474259
474532,474259
473615,474262
475823,474262
475828,474265
474537,474265
472994,474266
474265,474266
474266,474267
474869,474267
472993,474268
474267,474268
474268,474269
472688,474269
470600,474270
474269,474270
470599,474271
474270,474271
475006,474274
475641,474274
526442,526443
520923,526443
342685,343277
343044,343277
343277,343278
344464,343278
343278,343279
343445,343279
343279,343280
344309,343280
341090,343281
345425,343281
339751,343282
343281,343282
343282,343283
344641,343283
343283,343284
344798,343284
343284,343285
344311,343285
343285,343286
344954,343286
343286,343287
345775,343287
343287,343288
345598,343288
343288,343289
346882,343289
343289,343290
345982,343290
347410,343290
343290,343291
347411,343291
343291,343292
347020,343292
343292,343293
345426,343293
343293,343294
346513,343294
343294,343295
343736,343295
343295,343296
344143,343296
343296,343297
346212,343297
343297,343298
346371,343298
347550,343298
343298,343299
347551,343299
343299,343300
348378,343300
343300,343301
348870,343301
343301,343302
349502,343302
342360,343304
342832,343304
343304,343305
343737,343305
344662,343317
344826,343317
343317,343318
343760,343318
342534,343319
343318,343319
341996,343320
343319,343320
341997,343321
343320,343321
340907,343322
343321,343322
340207,343323
343322,343323
340713,343324
343323,343324
343329,343326
343505,343326
344665,343326
341503,343327
343326,343327
342042,343328
343327,343328
