node_id,q,h0,h1,h2,h3,h4
407663,0.001,0.0,0.1,0.0,0.0,0.0
371609,0.001,0.0,0.1,0.0,0.0,0.0
361839,0.001,0.0,0.1,0.0,0.0,0.0
350351,0.001,0.0,0.1,0.0,0.0,0.0
350346,0.001,0.0,0.1,0.0,0.0,0.0
372066,0.001,0.0,0.1,0.0,0.0,0.0
372246,0.001,0.0,0.1,0.0,0.0,0.0
372249,0.001,0.0,0.1,0.0,0.0,0.0
361672,0.001,0.0,0.1,0.0,0.0,0.0
372379,0.001,0.0,0.1,0.0,0.0,0.0
359075,0.001,0.0,0.1,0.0,0.0,0.0
372564,0.001,0.0,0.1,0.0,0.0,0.0
406412,0.001,0.0,0.1,0.0,0.0,0.0
389226,0.001,0.0,0.1,0.0,0.0,0.0
372970,0.001,0.0,0.1,0.0,0.0,0.0
372971,0.001,0.0,0.1,0.0,0.0,0.0
372973,0.001,0.0,0.1,0.0,0.0,0.0
361102,0.001,0.0,0.1,0.0,0.0,0.0
373152,0.001,0.0,0.1,0.0,0.0,0.0
373153,0.001,0.0,0.1,0.0,0.0,0.0
373155,0.001,0.0,0.1,0.0,0.0,0.0
359426,0.001,0.0,0.1,0.0,0.0,0.0
389366,0.001,0.0,0.1,0.0,0.0,0.0
376284,0.001,0.0,0.1,0.0,0.0,0.0
373306,0.001,0.0,0.1,0.0,0.0,0.0
373308,0.001,0.0,0.1,0.0,0.0,0.0
373311,0.001,0.0,0.1,0.0,0.0,0.0
405641,0.001,0.0,0.1,0.0,0.0,0.0
375893,0.001,0.0,0.1,0.0,0.0,0.0
375888,0.001,0.0,0.1,0.0,0.0,0.0
374764,0.001,0.0,0.1,0.0,0.0,0.0
404485,0.001,0.0,0.1,0.0,0.0,0.0
373768,0.001,0.0,0.1,0.0,0.0,0.0
373785,0.001,0.0,0.1,0.0,0.0,0.0
373789,0.001,0.0,0.1,0.0,0.0,0.0
373792,0.001,0.0,0.1,0.0,0.0,0.0
404977,0.001,0.0,0.1,0.0,0.0,0.0
374503,0.001,0.0,0.1,0.0,0.0,0.0
404785,0.001,0.0,0.1,0.0,0.0,0.0
385104,0.001,0.0,0.1,0.0,0.0,0.0
364844,0.001,0.0,0.1,0.0,0.0,0.0
409638,0.001,0.0,0.1,0.0,0.0,0.0
409637,0.001,0.0,0.1,0.0,0.0,0.0
400663,0.001,0.0,0.1,0.0,0.0,0.0
386121,0.001,0.0,0.1,0.0,0.0,0.0
398148,0.001,0.0,0.1,0.0,0.0,0.0
398155,0.001,0.0,0.1,0.0,0.0,0.0
398157,0.001,0.0,0.1,0.0,0.0,0.0
405842,0.001,0.0,0.1,0.0,0.0,0.0
387643,0.001,0.0,0.1,0.0,0.0,0.0
405843,0.001,0.0,0.1,0.0,0.0,0.0
401997,0.001,0.0,0.1,0.0,0.0,0.0
408374,0.001,0.0,0.1,0.0,0.0,0.0
401998,0.001,0.0,0.1,0.0,0.0,0.0
401999,0.001,0.0,0.1,0.0,0.0,0.0
377313,0.001,0.0,0.1,0.0,0.0,0.0
411116,0.001,0.0,0.1,0.0,0.0,0.0
410950,0.001,0.0,0.1,0.0,0.0,0.0
408379,0.001,0.0,0.1,0.0,0.0,0.0
386258,0.001,0.0,0.1,0.0,0.0,0.0
381399,0.001,0.0,0.1,0.0,0.0,0.0
381398,0.001,0.0,0.1,0.0,0.0,0.0
398312,0.001,0.0,0.1,0.0,0.0,0.0
410822,0.001,0.0,0.1,0.0,0.0,0.0
386930,0.001,0.0,0.1,0.0,0.0,0.0
386957,0.001,0.0,0.1,0.0,0.0,0.0
391117,0.001,0.0,0.1,0.0,0.0,0.0
390756,0.001,0.0,0.1,0.0,0.0,0.0
408806,0.001,0.0,0.1,0.0,0.0,0.0
381064,0.001,0.0,0.1,0.0,0.0,0.0
381058,0.001,0.0,0.1,0.0,0.0,0.0
403965,0.001,0.0,0.1,0.0,0.0,0.0
380926,0.001,0.0,0.1,0.0,0.0,0.0
370431,0.001,0.0,0.1,0.0,0.0,0.0
402846,0.001,0.0,0.1,0.0,0.0,0.0
410495,0.001,0.0,0.1,0.0,0.0,0.0
384636,0.001,0.0,0.1,0.0,0.0,0.0
376290,0.001,0.0,0.1,0.0,0.0,0.0
408949,0.001,0.0,0.1,0.0,0.0,0.0
376291,0.001,0.0,0.1,0.0,0.0,0.0
372385,0.001,0.0,0.1,0.0,0.0,0.0
402840,0.001,0.0,0.1,0.0,0.0,0.0
402839,0.001,0.0,0.1,0.0,0.0,0.0
386478,0.001,0.0,0.1,0.0,0.0,0.0
408959,0.001,0.0,0.1,0.0,0.0,0.0
360101,0.001,0.0,0.1,0.0,0.0,0.0
380793,0.001,0.0,0.1,0.0,0.0,0.0
409108,0.001,0.0,0.1,0.0,0.0,0.0
380651,0.001,0.0,0.1,0.0,0.0,0.0
375271,0.001,0.0,0.1,0.0,0.0,0.0
400286,0.001,0.0,0.1,0.0,0.0,0.0
384141,0.001,0.0,0.1,0.0,0.0,0.0
400275,0.001,0.0,0.1,0.0,0.0,0.0
403513,0.001,0.0,0.1,0.0,0.0,0.0
400272,0.001,0.0,0.1,0.0,0.0,0.0
359428,0.001,0.0,0.1,0.0,0.0,0.0
403514,0.001,0.0,0.1,0.0,0.0,0.0
403516,0.001,0.0,0.1,0.0,0.0,0.0
386773,0.001,0.0,0.1,0.0,0.0,0.0
403752,0.001,0.0,0.1,0.0,0.0,0.0
403751,0.001,0.0,0.1,0.0,0.0,0.0
375269,0.001,0.0,0.1,0.0,0.0,0.0
410144,0.001,0.0,0.1,0.0,0.0,0.0
384488,0.001,0.0,0.1,0.0,0.0,0.0
380421,0.001,0.0,0.1,0.0,0.0,0.0
384122,0.001,0.0,0.1,0.0,0.0,0.0
380265,0.001,0.0,0.1,0.0,0.0,0.0
379318,0.001,0.0,0.1,0.0,0.0,0.0
392656,0.001,0.0,0.1,0.0,0.0,0.0
409962,0.001,0.0,0.1,0.0,0.0,0.0
399243,0.001,0.0,0.1,0.0,0.0,0.0
406177,0.001,0.0,0.1,0.0,0.0,0.0
363191,0.001,0.0,0.1,0.0,0.0,0.0
399249,0.001,0.0,0.1,0.0,0.0,0.0
387462,0.001,0.0,0.1,0.0,0.0,0.0
386934,0.001,0.0,0.1,0.0,0.0,0.0
374201,0.001,0.0,0.1,0.0,0.0,0.0
401172,0.001,0.0,0.1,0.0,0.0,0.0
386937,0.001,0.0,0.1,0.0,0.0,0.0
400096,0.001,0.0,0.1,0.0,0.0,0.0
380095,0.001,0.0,0.1,0.0,0.0,0.0
376472,0.001,0.0,0.1,0.0,0.0,0.0
374198,0.001,0.0,0.1,0.0,0.0,0.0
402673,0.001,0.0,0.1,0.0,0.0,0.0
400094,0.001,0.0,0.1,0.0,0.0,0.0
372980,0.001,0.0,0.1,0.0,0.0,0.0
400092,0.001,0.0,0.1,0.0,0.0,0.0
372977,0.001,0.0,0.1,0.0,0.0,0.0
409828,0.001,0.0,0.1,0.0,0.0,0.0
409824,0.001,0.0,0.1,0.0,0.0,0.0
390258,0.001,0.0,0.1,0.0,0.0,0.0
379934,0.001,0.0,0.1,0.0,0.0,0.0
374187,0.001,0.0,0.1,0.0,0.0,0.0
369586,0.001,0.0,0.1,0.0,0.0,0.0
379923,0.001,0.0,0.1,0.0,0.0,0.0
383935,0.001,0.0,0.1,0.0,0.0,0.0
399916,0.001,0.0,0.1,0.0,0.0,0.0
402374,0.001,0.0,0.1,0.0,0.0,0.0
361264,0.001,0.0,0.1,0.0,0.0,0.0
389742,0.001,0.0,0.1,0.0,0.0,0.0
361265,0.001,0.0,0.1,0.0,0.0,0.0
361266,0.001,0.0,0.1,0.0,0.0,0.0
402372,0.001,0.0,0.1,0.0,0.0,0.0
359228,0.001,0.0,0.1,0.0,0.0,0.0
402222,0.001,0.0,0.1,0.0,0.0,0.0
402227,0.001,0.0,0.1,0.0,0.0,0.0
409458,0.001,0.0,0.1,0.0,0.0,0.0
387263,0.001,0.0,0.1,0.0,0.0,0.0
376952,0.001,0.0,0.1,0.0,0.0,0.0
395006,0.001,0.0,0.1,0.0,0.0,0.0
384946,0.001,0.0,0.1,0.0,0.0,0.0
407527,0.001,0.0,0.1,0.0,0.0,0.0
364494,0.001,0.0,0.1,0.0,0.0,0.0
383799,0.001,0.0,0.1,0.0,0.0,0.0
385123,0.001,0.0,0.1,0.0,0.0,0.0
413338,0.001,0.0,0.1,0.0,0.0,0.0
413335,0.001,0.0,0.1,0.0,0.0,0.0
362006,0.001,0.0,0.1,0.0,0.0,0.0
396144,0.001,0.0,0.1,0.0,0.0,0.0
401035,0.001,0.0,0.1,0.0,0.0,0.0
394830,0.001,0.0,0.1,0.0,0.0,0.0
396352,0.001,0.0,0.1,0.0,0.0,0.0
388216,0.001,0.0,0.1,0.0,0.0,0.0
383465,0.001,0.0,0.1,0.0,0.0,0.0
383461,0.001,0.0,0.1,0.0,0.0,0.0
350352,0.001,0.0,0.1,0.0,0.0,0.0
394313,0.001,0.0,0.1,0.0,0.0,0.0
414792,0.001,0.0,0.1,0.0,0.0,0.0
395209,0.001,0.0,0.1,0.0,0.0,0.0
391782,0.001,0.0,0.1,0.0,0.0,0.0
366583,0.001,0.0,0.1,0.0,0.0,0.0
366589,0.001,0.0,0.1,0.0,0.0,0.0
404321,0.001,0.0,0.1,0.0,0.0,0.0
383291,0.001,0.0,0.1,0.0,0.0,0.0
401034,0.001,0.0,0.1,0.0,0.0,0.0
404805,0.001,0.0,0.1,0.0,0.0,0.0
407666,0.001,0.0,0.1,0.0,0.0,0.0
407668,0.001,0.0,0.1,0.0,0.0,0.0
404792,0.001,0.0,0.1,0.0,0.0,0.0
381704,0.001,0.0,0.1,0.0,0.0,0.0
360891,0.001,0.0,0.1,0.0,0.0,0.0
381705,0.001,0.0,0.1,0.0,0.0,0.0
376274,0.001,0.0,0.1,0.0,0.0,0.0
360308,0.001,0.0,0.1,0.0,0.0,0.0
350355,0.001,0.0,0.1,0.0,0.0,0.0
360336,0.001,0.0,0.1,0.0,0.0,0.0
381706,0.001,0.0,0.1,0.0,0.0,0.0
360337,0.001,0.0,0.1,0.0,0.0,0.0
371615,0.001,0.0,0.1,0.0,0.0,0.0
350359,0.001,0.0,0.1,0.0,0.0,0.0
350361,0.001,0.0,0.1,0.0,0.0,0.0
373769,0.001,0.0,0.1,0.0,0.0,0.0
381707,0.001,0.0,0.1,0.0,0.0,0.0
427342,0.001,0.0,0.1,0.0,0.0,0.0
350363,0.001,0.0,0.1,0.0,0.0,0.0
350364,0.001,0.0,0.1,0.0,0.0,0.0
394828,0.001,0.0,0.1,0.0,0.0,0.0
369890,0.001,0.0,0.1,0.0,0.0,0.0
368867,0.001,0.0,0.1,0.0,0.0,0.0
361836,0.001,0.0,0.1,0.0,0.0,0.0
368868,0.001,0.0,0.1,0.0,0.0,0.0
363348,0.001,0.0,0.1,0.0,0.0,0.0
360362,0.001,0.0,0.1,0.0,0.0,0.0
373771,0.001,0.0,0.1,0.0,0.0,0.0
382031,0.001,0.0,0.1,0.0,0.0,0.0
404791,0.001,0.0,0.1,0.0,0.0,0.0
385670,0.001,0.0,0.1,0.0,0.0,0.0
366757,0.001,0.0,0.1,0.0,0.0,0.0
374507,0.001,0.0,0.1,0.0,0.0,0.0
366915,0.001,0.0,0.1,0.0,0.0,0.0
396867,0.001,0.0,0.1,0.0,0.0,0.0
377466,0.001,0.0,0.1,0.0,0.0,0.0
403352,0.001,0.0,0.1,0.0,0.0,0.0
377465,0.001,0.0,0.1,0.0,0.0,0.0
391976,0.001,0.0,0.1,0.0,0.0,0.0
391978,0.001,0.0,0.1,0.0,0.0,0.0
403349,0.001,0.0,0.1,0.0,0.0,0.0
395210,0.001,0.0,0.1,0.0,0.0,0.0
412424,0.001,0.0,0.1,0.0,0.0,0.0
412420,0.001,0.0,0.1,0.0,0.0,0.0
404982,0.001,0.0,0.1,0.0,0.0,0.0
372071,0.001,0.0,0.1,0.0,0.0,0.0
372072,0.001,0.0,0.1,0.0,0.0,0.0
404487,0.001,0.0,0.1,0.0,0.0,0.0
374769,0.001,0.0,0.1,0.0,0.0,0.0
401009,0.001,0.0,0.1,0.0,0.0,0.0
401008,0.001,0.0,0.1,0.0,0.0,0.0
403341,0.001,0.0,0.1,0.0,0.0,0.0
403340,0.001,0.0,0.1,0.0,0.0,0.0
401840,0.001,0.0,0.1,0.0,0.0,0.0
382672,0.001,0.0,0.1,0.0,0.0,0.0
407871,0.001,0.0,0.1,0.0,0.0,0.0
401004,0.001,0.0,0.1,0.0,0.0,0.0
391616,0.001,0.0,0.1,0.0,0.0,0.0
382526,0.001,0.0,0.1,0.0,0.0,0.0
365579,0.001,0.0,0.1,0.0,0.0,0.0
382522,0.001,0.0,0.1,0.0,0.0,0.0
401647,0.001,0.0,0.1,0.0,0.0,0.0
371619,0.001,0.0,0.1,0.0,0.0,0.0
401633,0.001,0.0,0.1,0.0,0.0,0.0
371121,0.001,0.0,0.1,0.0,0.0,0.0
395211,0.001,0.0,0.1,0.0,0.0,0.0
375899,0.001,0.0,0.1,0.0,0.0,0.0
412015,0.001,0.0,0.1,0.0,0.0,0.0
401322,0.001,0.0,0.1,0.0,0.0,0.0
400878,0.001,0.0,0.1,0.0,0.0,0.0
405646,0.001,0.0,0.1,0.0,0.0,0.0
391603,0.001,0.0,0.1,0.0,0.0,0.0
405647,0.001,0.0,0.1,0.0,0.0,0.0
405648,0.001,0.0,0.1,0.0,0.0,0.0
385992,0.001,0.0,0.1,0.0,0.0,0.0
406885,0.001,0.0,0.1,0.0,0.0,0.0
403178,0.001,0.0,0.1,0.0,0.0,0.0
403177,0.001,0.0,0.1,0.0,0.0,0.0
382378,0.001,0.0,0.1,0.0,0.0,0.0
387882,0.001,0.0,0.1,0.0,0.0,0.0
408064,0.001,0.0,0.1,0.0,0.0,0.0
408065,0.001,0.0,0.1,0.0,0.0,0.0
403175,0.001,0.0,0.1,0.0,0.0,0.0
411799,0.001,0.0,0.1,0.0,0.0,0.0
370960,0.001,0.0,0.1,0.0,0.0,0.0
397524,0.001,0.0,0.1,0.0,0.0,0.0
397526,0.001,0.0,0.1,0.0,0.0,0.0
397530,0.001,0.0,0.1,0.0,0.0,0.0
404985,0.001,0.0,0.1,0.0,0.0,0.0
392433,0.001,0.0,0.1,0.0,0.0,0.0
391971,0.001,0.0,0.1,0.0,0.0,0.0
389561,0.001,0.0,0.1,0.0,0.0,0.0
360318,0.001,0.0,0.1,0.0,0.0,0.0
384151,0.001,0.0,0.1,0.0,0.0,0.0
365740,0.001,0.0,0.1,0.0,0.0,0.0
358551,0.001,0.0,0.1,0.0,0.0,0.0
358549,0.001,0.0,0.1,0.0,0.0,0.0
389563,0.001,0.0,0.1,0.0,0.0,0.0
357932,0.001,0.0,0.1,0.0,0.0,0.0
389564,0.001,0.0,0.1,0.0,0.0,0.0
357934,0.001,0.0,0.1,0.0,0.0,0.0
373797,0.001,0.0,0.1,0.0,0.0,0.0
364846,0.001,0.0,0.1,0.0,0.0,0.0
389565,0.001,0.0,0.1,0.0,0.0,0.0
389567,0.001,0.0,0.1,0.0,0.0,0.0
360330,0.001,0.0,0.1,0.0,0.0,0.0
360331,0.001,0.0,0.1,0.0,0.0,0.0
389569,0.001,0.0,0.1,0.0,0.0,0.0
389571,0.001,0.0,0.1,0.0,0.0,0.0
404986,0.001,0.0,0.1,0.0,0.0,0.0
401471,0.001,0.0,0.1,0.0,0.0,0.0
388450,0.001,0.0,0.1,0.0,0.0,0.0
401993,0.001,0.0,0.1,0.0,0.0,0.0
388451,0.001,0.0,0.1,0.0,0.0,0.0
397532,0.001,0.0,0.1,0.0,0.0,0.0
397535,0.001,0.0,0.1,0.0,0.0,0.0
382038,0.001,0.0,0.1,0.0,0.0,0.0
407249,0.001,0.0,0.1,0.0,0.0,0.0
382034,0.001,0.0,0.1,0.0,0.0,0.0
397790,0.001,0.0,0.1,0.0,0.0,0.0
378122,0.001,0.0,0.1,0.0,0.0,0.0
378616,0.001,0.0,0.1,0.0,0.0,0.0
397791,0.001,0.0,0.1,0.0,0.0,0.0
397792,0.001,0.0,0.1,0.0,0.0,0.0
397795,0.001,0.0,0.1,0.0,0.0,0.0
381883,0.001,0.0,0.1,0.0,0.0,0.0
411423,0.001,0.0,0.1,0.0,0.0,0.0
389732,0.001,0.0,0.1,0.0,0.0,0.0
381702,0.001,0.0,0.1,0.0,0.0,0.0
403036,0.001,0.0,0.1,0.0,0.0,0.0
390762,0.001,0.0,0.1,0.0,0.0,0.0
390761,0.001,0.0,0.1,0.0,0.0,0.0
368881,0.001,0.0,0.1,0.0,0.0,0.0
375895,0.001,0.0,0.1,0.0,0.0,0.0
385111,0.001,0.0,0.1,0.0,0.0,0.0
368882,0.001,0.0,0.1,0.0,0.0,0.0
350393,0.001,0.0,0.1,0.0,0.0,0.0
382520,0.001,0.0,0.1,0.0,0.0,0.0
396874,0.001,0.0,0.1,0.0,0.0,0.0
375268,0.001,0.0,0.1,0.0,0.0,0.0
378807,0.001,0.0,0.1,0.0,0.0,0.0
366586,0.001,0.0,0.1,0.0,0.0,0.0
361674,0.001,0.0,0.1,0.0,0.0,0.0
406825,0.001,0.0,0.1,0.0,0.0,0.0
406823,0.001,0.0,0.1,0.0,0.0,0.0
366587,0.001,0.0,0.1,0.0,0.0,0.0
360360,0.001,0.0,0.1,0.0,0.0,0.0
366588,0.001,0.0,0.1,0.0,0.0,0.0
368883,0.001,0.0,0.1,0.0,0.0,0.0
383295,0.001,0.0,0.1,0.0,0.0,0.0
373780,0.001,0.0,0.1,0.0,0.0,0.0
373779,0.001,0.0,0.1,0.0,0.0,0.0
371620,0.001,0.0,0.1,0.0,0.0,0.0
411420,0.001,0.0,0.1,0.0,0.0,0.0
386120,0.001,0.0,0.1,0.0,0.0,0.0
365248,0.001,0.0,0.1,0.0,0.0,0.0
365581,0.001,0.0,0.1,0.0,0.0,0.0
361843,0.001,0.0,0.1,0.0,0.0,0.0
381069,0.001,0.0,0.1,0.0,0.0,0.0
390272,0.001,0.0,0.1,0.0,0.0,0.0
367313,0.001,0.0,0.1,0.0,0.0,0.0
368616,0.001,0.0,0.1,0.0,0.0,0.0
363648,0.001,0.0,0.1,0.0,0.0,0.0
364704,0.001,0.0,0.1,0.0,0.0,0.0
370800,0.001,0.0,0.1,0.0,0.0,0.0
366749,0.001,0.0,0.1,0.0,0.0,0.0
363973,0.001,0.0,0.1,0.0,0.0,0.0
368617,0.001,0.0,0.1,0.0,0.0,0.0
401846,0.001,0.0,0.1,0.0,0.0,0.0
409967,0.001,0.0,0.1,0.0,0.0,0.0
412013,0.001,0.0,0.1,0.0,0.0,0.0
403354,0.001,0.0,0.1,0.0,0.0,0.0
422300,0.001,0.0,0.1,0.0,0.0,0.0
409822,0.001,0.0,0.1,0.0,0.0,0.0
413494,0.001,0.0,0.1,0.0,0.0,0.0
410145,0.001,0.0,0.1,0.0,0.0,0.0
401026,0.001,0.0,0.1,0.0,0.0,0.0
403039,0.001,0.0,0.1,0.0,0.0,0.0
422317,0.001,0.0,0.1,0.0,0.0,0.0
369577,0.001,0.0,0.1,0.0,0.0,0.0
366414,0.001,0.0,0.1,0.0,0.0,0.0
359927,0.001,0.0,0.1,0.0,0.0,0.0
410943,0.001,0.0,0.1,0.0,0.0,0.0
409643,0.001,0.0,0.1,0.0,0.0,0.0
409266,0.001,0.0,0.1,0.0,0.0,0.0
395734,0.001,0.0,0.1,0.0,0.0,0.0
360501,0.001,0.0,0.1,0.0,0.0,0.0
373498,0.001,0.0,0.1,0.0,0.0,0.0
363346,0.001,0.0,0.1,0.0,0.0,0.0
408667,0.001,0.0,0.1,0.0,0.0,0.0
395933,0.001,0.0,0.1,0.0,0.0,0.0
367087,0.001,0.0,0.1,0.0,0.0,0.0
409965,0.001,0.0,0.1,0.0,0.0,0.0
390458,0.001,0.0,0.1,0.0,0.0,0.0
407065,0.001,0.0,0.1,0.0,0.0,0.0
363499,0.001,0.0,0.1,0.0,0.0,0.0
408214,0.001,0.0,0.1,0.0,0.0,0.0
376265,0.001,0.0,0.1,0.0,0.0,0.0
411252,0.001,0.0,0.1,0.0,0.0,0.0
370052,0.001,0.0,0.1,0.0,0.0,0.0
400098,0.001,0.0,0.1,0.0,0.0,0.0
432854,0.001,0.0,0.1,0.0,0.0,0.0
422332,0.001,0.0,0.1,0.0,0.0,0.0
412012,0.001,0.0,0.1,0.0,0.0,0.0
392664,0.001,0.0,0.1,0.0,0.0,0.0
410149,0.001,0.0,0.1,0.0,0.0,0.0
365734,0.001,0.0,0.1,0.0,0.0,0.0
422301,0.001,0.0,0.1,0.0,0.0,0.0
404143,0.001,0.0,0.1,0.0,0.0,0.0
400447,0.001,0.0,0.1,0.0,0.0,0.0
404802,0.001,0.0,0.1,0.0,0.0,0.0
421923,0.001,0.0,0.1,0.0,0.0,0.0
394997,0.001,0.0,0.1,0.0,0.0,0.0
421926,0.001,0.0,0.1,0.0,0.0,0.0
422334,0.001,0.0,0.1,0.0,0.0,0.0
386944,0.001,0.0,0.1,0.0,0.0,0.0
386943,0.001,0.0,0.1,0.0,0.0,0.0
386942,0.001,0.0,0.1,0.0,0.0,0.0
386940,0.001,0.0,0.1,0.0,0.0,0.0
389004,0.001,0.0,0.1,0.0,0.0,0.0
406810,0.001,0.0,0.1,0.0,0.0,0.0
394822,0.001,0.0,0.1,0.0,0.0,0.0
359941,0.001,0.0,0.1,0.0,0.0,0.0
406816,0.001,0.0,0.1,0.0,0.0,0.0
363187,0.001,0.0,0.1,0.0,0.0,0.0
379311,0.001,0.0,0.1,0.0,0.0,0.0
378611,0.001,0.0,0.1,0.0,0.0,0.0
376802,0.001,0.0,0.1,0.0,0.0,0.0
392663,0.001,0.0,0.1,0.0,0.0,0.0
378607,0.001,0.0,0.1,0.0,0.0,0.0
382861,0.001,0.0,0.1,0.0,0.0,0.0
374192,0.001,0.0,0.1,0.0,0.0,0.0
376269,0.001,0.0,0.1,0.0,0.0,0.0
376264,0.001,0.0,0.1,0.0,0.0,0.0
350376,0.001,0.0,0.1,0.0,0.0,0.0
350377,0.001,0.0,0.1,0.0,0.0,0.0
350378,0.001,0.0,0.1,0.0,0.0,0.0
350388,0.001,0.0,0.1,0.0,0.0,0.0
350390,0.001,0.0,0.1,0.0,0.0,0.0
389558,0.001,0.0,0.1,0.0,0.0,0.0
389573,0.001,0.0,0.1,0.0,0.0,0.0
389575,0.001,0.0,0.1,0.0,0.0,0.0
427335,0.001,0.0,0.1,0.0,0.0,0.0
427334,0.001,0.0,0.1,0.0,0.0,0.0
381878,0.001,0.0,0.1,0.0,0.0,0.0
382030,0.001,0.0,0.1,0.0,0.0,0.0
404145,0.001,0.0,0.1,0.0,0.0,0.0
397536,0.001,0.0,0.1,0.0,0.0,0.0
432855,0.001,0.0,0.1,0.0,0.0,0.0
432856,0.001,0.0,0.1,0.0,0.0,0.0
432857,0.001,0.0,0.1,0.0,0.0,0.0
432860,0.001,0.0,0.1,0.0,0.0,0.0
432861,0.001,0.0,0.1,0.0,0.0,0.0
432862,0.001,0.0,0.1,0.0,0.0,0.0
432872,0.001,0.0,0.1,0.0,0.0,0.0
432880,0.001,0.0,0.1,0.0,0.0,0.0
432881,0.001,0.0,0.1,0.0,0.0,0.0
432887,0.001,0.0,0.1,0.0,0.0,0.0
432888,0.001,0.0,0.1,0.0,0.0,0.0
382519,0.001,0.0,0.1,0.0,0.0,0.0
350395,0.001,0.0,0.1,0.0,0.0,0.0
382655,0.001,0.0,0.1,0.0,0.0,0.0
382656,0.001,0.0,0.1,0.0,0.0,0.0
382661,0.001,0.0,0.1,0.0,0.0,0.0
350396,0.001,0.0,0.1,0.0,0.0,0.0
350400,0.001,0.0,0.1,0.0,0.0,0.0
408215,0.001,0.0,0.1,0.0,0.0,0.0
421910,0.001,0.0,0.1,0.0,0.0,0.0
409644,0.001,0.0,0.1,0.0,0.0,0.0
394657,0.001,0.0,0.1,0.0,0.0,0.0
404804,0.001,0.0,0.1,0.0,0.0,0.0
369751,0.001,0.0,0.1,0.0,0.0,0.0
365243,0.001,0.0,0.1,0.0,0.0,0.0
369752,0.001,0.0,0.1,0.0,0.0,0.0
395370,0.001,0.0,0.1,0.0,0.0,0.0
376950,0.001,0.0,0.1,0.0,0.0,0.0
359598,0.001,0.0,0.1,0.0,0.0,0.0
363966,0.001,0.0,0.1,0.0,0.0,0.0
407524,0.001,0.0,0.1,0.0,0.0,0.0
412416,0.001,0.0,0.1,0.0,0.0,0.0
389743,0.001,0.0,0.1,0.0,0.0,0.0
389739,0.001,0.0,0.1,0.0,0.0,0.0
384631,0.001,0.0,0.1,0.0,0.0,0.0
374505,0.001,0.0,0.1,0.0,0.0,0.0
397185,0.001,0.0,0.1,0.0,0.0,0.0
413008,0.001,0.0,0.1,0.0,0.0,0.0
406172,0.001,0.0,0.1,0.0,0.0,0.0
404312,0.001,0.0,0.1,0.0,0.0,0.0
409963,0.001,0.0,0.1,0.0,0.0,0.0
407246,0.001,0.0,0.1,0.0,0.0,0.0
389358,0.001,0.0,0.1,0.0,0.0,0.0
370255,0.001,0.0,0.1,0.0,0.0,0.0
375660,0.001,0.0,0.1,0.0,0.0,0.0
400443,0.001,0.0,0.1,0.0,0.0,0.0
384630,0.001,0.0,0.1,0.0,0.0,0.0
362903,0.001,0.0,0.1,0.0,0.0,0.0
391444,0.001,0.0,0.1,0.0,0.0,0.0
404981,0.001,0.0,0.1,0.0,0.0,0.0
414131,0.001,0.0,0.1,0.0,0.0,0.0
362487,0.001,0.0,0.1,0.0,0.0,0.0
395003,0.001,0.0,0.1,0.0,0.0,0.0
421924,0.001,0.0,0.1,0.0,0.0,0.0
411802,0.001,0.0,0.1,0.0,0.0,0.0
395932,0.001,0.0,0.1,0.0,0.0,0.0
360338,0.001,0.0,0.1,0.0,0.0,0.0
410307,0.001,0.0,0.1,0.0,0.0,0.0
399248,0.001,0.0,0.1,0.0,0.0,0.0
401176,0.001,0.0,0.1,0.0,0.0,0.0
409452,0.001,0.0,0.1,0.0,0.0,0.0
405141,0.001,0.0,0.1,0.0,0.0,0.0
362190,0.001,0.0,0.1,0.0,0.0,0.0
394309,0.001,0.0,0.1,0.0,0.0,0.0
410152,0.001,0.0,0.1,0.0,0.0,0.0
408383,0.001,0.0,0.1,0.0,0.0,0.0
371459,0.001,0.0,0.1,0.0,0.0,0.0
361263,0.001,0.0,0.1,0.0,0.0,0.0
380656,0.001,0.0,0.1,0.0,0.0,0.0
409267,0.001,0.0,0.1,0.0,0.0,0.0
411421,0.001,0.0,0.1,0.0,0.0,0.0
395559,0.001,0.0,0.1,0.0,0.0,0.0
395011,0.001,0.0,0.1,0.0,0.0,0.0
384153,0.001,0.0,0.1,0.0,0.0,0.0
350362,0.001,0.0,0.1,0.0,0.0,0.0
350368,0.001,0.0,0.1,0.0,0.0,0.0
350369,0.001,0.0,0.1,0.0,0.0,0.0
350370,0.001,0.0,0.1,0.0,0.0,0.0
350371,0.001,0.0,0.1,0.0,0.0,0.0
422320,0.001,0.0,0.1,0.0,0.0,0.0
422327,0.001,0.0,0.1,0.0,0.0,0.0
422335,0.001,0.0,0.1,0.0,0.0,0.0
422337,0.001,0.0,0.1,0.0,0.0,0.0
422338,0.001,0.0,0.1,0.0,0.0,0.0
422339,0.001,0.0,0.1,0.0,0.0,0.0
422340,0.001,0.0,0.1,0.0,0.0,0.0
350372,0.001,0.0,0.1,0.0,0.0,0.0
364705,0.001,0.0,0.1,0.0,0.0,0.0
366592,0.001,0.0,0.1,0.0,0.0,0.0
370432,0.001,0.0,0.1,0.0,0.0,0.0
366752,0.001,0.0,0.1,0.0,0.0,0.0
365737,0.001,0.0,0.1,0.0,0.0,0.0
370058,0.001,0.0,0.1,0.0,0.0,0.0
